ODBA_sampling_rate,GPS_fix_rate,burst_length,Inc_ODBA_q2.5,Inc_ODBA_q97.5,Inc_ODBA_mean,Inc_nsd_q2.5,Inc_nsd_q97.5,Inc_nsd_mean,Inc_ddist_q2.5,Inc_ddist_q97.5,Inc_ddist_mean,Not_ODBA_q2.5,Not_ODBA_q97.5,Not_ODBA_mean,Not_nsd_q2.5,Not_nsd_q97.5,Not_nsd_mean,Not_ddist_q2.5,Not_ddist_q97.5,Not_ddist_mean
144,45,20,0.011722512499999995,0.2512306874999998,0.06861562294823233,0.003881647442414362,0.0803176963893299,0.023774837125069247,4.36498208450265e-4,0.007522652407624423,0.00925790051388179,1.0194144375,0.1912329625,0.5553733764543339,0.05150671915780139,7.044143919304852,1.4589137926255018,0.02025695165698098,8.924923872203564,1.8071142084895415
6,60,20,0.02660921663135593,0.15487404166666666,0.07152842190172956,0.0036931503794784236,0.07849474100975297,0.023829872754264368,3.2075986832839524e-4,0.007245376623196418,0.0023594395977089796,0.9029618313018484,0.33968852599789917,0.5578526478476196,0.05064298054035171,7.023012238247152,1.4398657729871887,0.024622029208347378,8.902202928028041,1.8116930424823667
12,60,20,0.023892845351890755,0.15121612409715948,0.07045268490647379,0.0036931503794784236,0.07849474100975297,0.023829872754264368,3.2075986832839524e-4,0.007245376623196418,0.0023594395977089796,0.9065835555409663,0.3375522875,0.5580517092154065,0.05064298054035171,7.023012238247152,1.4398657729871887,0.024622029208347378,8.902202928028041,1.8116930424823667
24,60,20,0.021492439583333328,0.16042652745901637,0.070409041811021,0.0036931503794784236,0.07849474100975297,0.023829872754264368,3.2075986832839524e-4,0.007245376623196418,0.0023594395977089796,0.9143451012711858,0.32363717926912566,0.5595832905992375,0.05064298054035171,7.023012238247152,1.4398657729871887,0.024622029208347378,8.902202928028041,1.8116930424823667
48,60,20,0.0163421375,0.1877340916666666,0.06886913861756118,0.0036931503794784236,0.07849474100975297,0.023829872754264368,3.2075986832839524e-4,0.007245376623196418,0.0023594395977089796,0.9062220166666666,0.28480180603448274,0.5594188339619405,0.05064298054035171,7.023012238247152,1.4398657729871887,0.024622029208347378,8.902202928028041,1.8116930424823667
72,60,20,0.01420045,0.22662814374999996,0.0737826565143327,0.0036931503794784236,0.07849474100975297,0.023829872754264368,3.2075986832839524e-4,0.007245376623196418,0.0023594395977089796,0.9678557276785711,0.2796419982142857,0.5593285329308219,0.05064298054035171,7.023012238247152,1.4398657729871887,0.024622029208347378,8.902202928028041,1.8116930424823667
96,60,20,0.013505429687499992,0.18230725416666663,0.06372375920758928,0.0036931503794784236,0.07849474100975297,0.0237432432072568,3.2075986832839524e-4,0.007245376623196418,0.0023620328095606104,0.9734343370535704,0.24434952187499998,0.5604834361599351,0.05064298054035171,7.023012238247152,1.4397668229225766,0.024622029208347378,8.902202928028041,1.8117633816733525
120,60,20,0.013617591856060613,0.2168446874999999,0.0714162622923951,0.0036931503794784236,0.09217545121702032,0.025805898262463864,2.889631013322255e-4,0.007376867679141434,0.003852583373124539,1.014354571969697,0.2398578076923077,0.5619193789478495,0.05064298054035171,7.023012238247152,1.443084187549272,0.02399598965900717,8.902202928028041,1.8080791907061244
144,60,20,0.011722512499999995,0.2512306874999998,0.06861562294823233,0.0036931503794784236,0.07849474100975297,0.023865984579586847,3.2075986832839524e-4,0.007277836998984163,0.009429124865261124,1.0194144375,0.1912329625,0.5553733764543339,0.05064298054035171,7.023012238247152,1.4375194961935644,0.024622029208347378,8.902202928028041,1.8050112907827445
6,75,20,0.02660921663135593,0.15487404166666666,0.07152842190172956,0.00356507271301725,0.042934002629763296,0.021116465160096277,4.210605173477365e-4,0.007649553258159289,0.002641513735408157,0.9029618313018484,0.33968852599789917,0.5578526478476196,0.04622968949973633,7.22760691638586,1.4281288901645732,0.02147824348236245,8.912586604006373,1.8219673523382633
12,75,20,0.023892845351890755,0.15121612409715948,0.07045268490647379,0.00356507271301725,0.042934002629763296,0.021116465160096277,4.210605173477365e-4,0.007649553258159289,0.002641513735408157,0.9065835555409663,0.3375522875,0.5580517092154065,0.04622968949973633,7.22760691638586,1.4281288901645732,0.02147824348236245,8.912586604006373,1.8219673523382633
24,75,20,0.021492439583333328,0.16042652745901637,0.070409041811021,0.00356507271301725,0.042934002629763296,0.021116465160096277,4.210605173477365e-4,0.007649553258159289,0.002641513735408157,0.9143451012711858,0.32363717926912566,0.5595832905992375,0.04622968949973633,7.22760691638586,1.4281288901645732,0.02147824348236245,8.912586604006373,1.8219673523382633
48,75,20,0.0163421375,0.1877340916666666,0.06886913861756118,0.00356507271301725,0.042934002629763296,0.021116465160096277,4.210605173477365e-4,0.007649553258159289,0.002641513735408157,0.9062220166666666,0.28480180603448274,0.5594188339619405,0.04622968949973633,7.22760691638586,1.4281288901645732,0.02147824348236245,8.912586604006373,1.8219673523382633
72,75,20,0.01420045,0.22662814374999996,0.0737826565143327,0.00356507271301725,0.042934002629763296,0.021116465160096277,4.210605173477365e-4,0.007649553258159289,0.002641513735408157,0.9678557276785711,0.2796419982142857,0.5593285329308219,0.04622968949973633,7.22760691638586,1.4281288901645732,0.02147824348236245,8.912586604006373,1.8219673523382633
96,75,20,0.013505429687499992,0.18230725416666663,0.06372375920758928,0.00356507271301725,0.042934002629763296,0.021069329912987784,4.210605173477365e-4,0.007649553258159289,0.0026349340176341825,0.9734343370535704,0.24434952187499998,0.5604834361599351,0.04622968949973633,7.22760691638586,1.4280216655582971,0.02147824348236245,8.912586604006373,1.8220532366468036
120,75,20,0.013617591856060613,0.2168446874999999,0.0714162622923951,0.0034335613973232914,0.046086210622672485,0.02309256780138869,4.210605173477365e-4,0.007855013993481154,0.003633693293145392,1.014354571969697,0.2398578076923077,0.5619193789478495,0.04521794093778101,7.22760691638586,1.430695637432646,0.021411305891328933,8.912586604006373,1.816469567582834
144,75,20,0.011722512499999995,0.2512306874999998,0.06861562294823233,0.00356507271301725,0.042934002629763296,0.021048622877435346,4.210605173477365e-4,0.007726567192963109,0.009808599148410277,1.0194144375,0.1912329625,0.5553733764543339,0.04582623950167104,7.22760691638586,1.4255850155072891,0.02147824348236245,8.912586604006373,1.815285370338156
6,90,20,0.02660921663135593,0.15487404166666666,0.07152842190172956,0.0038817246066788595,0.08089445545893374,0.023598645345234336,5.162827044580673e-4,0.0095780173071012345,0.0028679268118194778,0.9029618313018484,0.33968852599789917,0.5578526478476196,0.04217843350672675,7.236792228477752,1.435991591407453,0.024576792788121426,9.164536530371151,1.81324223317941
12,90,20,0.023892845351890755,0.15121612409715948,0.07045268490647379,0.0038817246066788595,0.08089445545893374,0.023598645345234336,5.162827044580673e-4,0.0095780173071012345,0.0028679268118194778,0.9065835555409663,0.3375522875,0.5580517092154065,0.04217843350672675,7.236792228477752,1.435991591407453,0.024576792788121426,9.164536530371151,1.81324223317941
24,90,20,0.021492439583333328,0.16042652745901637,0.070409041811021,0.0038817246066788595,0.08089445545893374,0.023598645345234336,5.162827044580673e-4,0.0095780173071012345,0.0028679268118194778,0.9143451012711858,0.32363717926912566,0.5595832905992375,0.04217843350672675,7.236792228477752,1.435991591407453,0.024576792788121426,9.164536530371151,1.81324223317941
48,90,20,0.0163421375,0.1877340916666666,0.06886913861756118,0.0038817246066788595,0.08089445545893374,0.023598645345234336,5.162827044580673e-4,0.0095780173071012345,0.0028679268118194778,0.9062220166666666,0.28480180603448274,0.5594188339619405,0.04217843350672675,7.236792228477752,1.435991591407453,0.024576792788121426,9.164536530371151,1.81324223317941
72,90,20,0.01420045,0.22662814374999996,0.0737826565143327,0.0038817246066788595,0.08089445545893374,0.023598645345234336,5.162827044580673e-4,0.0095780173071012345,0.0028679268118194778,0.9678557276785711,0.2796419982142857,0.5593285329308219,0.04217843350672675,7.236792228477752,1.435991591407453,0.024576792788121426,9.164536530371151,1.81324223317941
96,90,20,0.013505429687499992,0.18230725416666663,0.06372375920758928,0.0038817246066788595,0.08089445545893374,0.023524665629194336,5.162827044580673e-4,0.0095780173071012345,0.0028649076376218996,0.9734343370535704,0.24434952187499998,0.5604834361599351,0.04217843350672675,7.236792228477752,1.4358995178382765,0.024576792788121426,9.164536530371151,1.813166156989485
120,90,20,0.013617591856060613,0.2168446874999999,0.0714162622923951,0.0039648926917886405,0.0913287997029473,0.025628808271558463,5.162827044580673e-4,0.010509352754295712,0.004427565048479199,1.014354571969697,0.2398578076923077,0.5619193789478495,0.04217843350672675,7.236792228477752,1.4388309305016467,0.022856134605491372,9.164536530371151,1.812146221546512
144,90,20,0.011722512499999995,0.2512306874999998,0.06861562294823233,0.0038817246066788595,0.08089445545893374,0.023651470376915486,5.162827044580673e-4,0.010509352754295712,0.0101771177543629,1.0194144375,0.1912329625,0.5553733764543339,0.04217843350672675,7.236792228477752,1.4335967114807284,0.024576792788121426,9.164536530371151,1.806565803136058
6,15,10,0.02181098168311521,0.13709309460454258,0.06038173494979454,0.004125423144354284,0.0894516111161888,0.026745300421607766,8.633937652219972e-5,0.0033476253871298047,0.0014221717156149443,0.824970697638549,0.30160209435166474,0.4990949691642352,0.05256084505396154,7.623456354006133,1.494190848401314,0.019330463896801615,9.051409523850097,1.8309032009215434
12,15,10,0.020254133574380162,0.13292405417042846,0.05941929226446088,0.004125423144354284,0.0894516111161888,0.026745300421607766,8.633937652219972e-5,0.0033476253871298047,0.0014221717156149443,0.8413829297520657,0.2942445666666667,0.49997711780166826,0.05256084505396154,7.623456354006133,1.494190848401314,0.019330463896801615,9.051409523850097,1.8309032009215434
24,15,10,0.017218877966101692,0.14230055070621464,0.05975471195847226,0.004125423144354284,0.0894516111161888,0.026745300421607766,8.633937652219972e-5,0.0033476253871298047,0.0014221717156149443,0.8516452459016387,0.28134800163934426,0.5010809403902311,0.05256084505396154,7.623456354006133,1.494190848401314,0.019330463896801615,9.051409523850097,1.8309032009215434
48,15,10,0.014562721839080455,0.15999737873563208,0.05917241129804721,0.004125423144354284,0.0894516111161888,0.026745300421607766,8.633937652219972e-5,0.0033476253871298047,0.0014221717156149443,0.8419047396551723,0.23827563737486093,0.5001244419385898,0.05256084505396154,7.623456354006133,1.494190848401314,0.019330463896801615,9.051409523850097,1.8309032009215434
72,15,10,0.012181226190476189,0.21372296666666668,0.06183230114348371,0.004125423144354284,0.0894516111161888,0.026640553037284295,8.633937652219972e-5,0.003246182391907189,0.0013611610162780733,0.892203447368421,0.2296715238095238,0.4986696630071912,0.05256084505396154,7.623456354006133,1.493455111814111,0.019330463896801615,9.051409523850097,1.8235117624809938
96,15,10,0.011770107142857146,0.17061546428571417,0.05371238169642857,0.004125423144354284,0.0894516111161888,0.026662191793966922,8.633937652219972e-5,0.0033476253871298047,0.001422796931734282,0.8977418437499999,0.2004972,0.49917673817314884,0.05256084505396154,7.623456354006133,1.4941041741210346,0.019330463896801615,9.051409523850097,1.8310194358145808
120,15,10,0.011550519230769229,0.22276374999999998,0.06090822291423854,0.004230601954326691,0.16710937900635792,0.0287510438276781,8.633937652219972e-5,0.003548538391055169,0.0024973036645655074,0.9837374999999998,0.18955545454545458,0.5050241731645261,0.05256084505396154,7.623456354006133,1.4976289720209022,0.018709668182198234,9.051409523850097,1.8254572390474217
144,15,10,0.010452250000000001,0.24146674999999992,0.0590333620580808,0.004125423144354284,0.0894516111161888,0.02664990807350292,8.633937652219972e-5,0.003376533936733224,0.0014234088359969888,0.9536899999999998,0.14618549090909091,0.49369689939922096,0.05320211992004425,7.706132126563482,1.5179853805006063,0.02000750870560527,9.051409523850097,1.8240784475888645
6,30,10,0.02181098168311521,0.13709309460454258,0.06038173494979454,0.004198274892176287,0.07930059709709786,0.023825164223557137,1.5730848953914885e-4,0.005209925085396075,0.0018303148196496771,0.824970697638549,0.30160209435166474,0.4990949691642352,0.049020522873632934,7.028982565670762,1.4781368780260895,0.024242378285774045,8.910923865159354,1.832652715108503
12,30,10,0.020254133574380162,0.13292405417042846,0.05941929226446088,0.004198274892176287,0.07930059709709786,0.023825164223557137,1.5730848953914885e-4,0.005209925085396075,0.0018303148196496771,0.8413829297520657,0.2942445666666667,0.49997711780166826,0.049020522873632934,7.028982565670762,1.4781368780260895,0.024242378285774045,8.910923865159354,1.832652715108503
24,30,10,0.017218877966101692,0.14230055070621464,0.05975471195847226,0.004198274892176287,0.07930059709709786,0.023825164223557137,1.5730848953914885e-4,0.005209925085396075,0.0018303148196496771,0.8516452459016387,0.28134800163934426,0.5010809403902311,0.049020522873632934,7.028982565670762,1.4781368780260895,0.024242378285774045,8.910923865159354,1.832652715108503
48,30,10,0.014562721839080455,0.15999737873563208,0.05917241129804721,0.004198274892176287,0.07930059709709786,0.023825164223557137,1.5730848953914885e-4,0.005209925085396075,0.0018303148196496771,0.8419047396551723,0.23827563737486093,0.5001244419385898,0.049020522873632934,7.028982565670762,1.4781368780260895,0.024242378285774045,8.910923865159354,1.832652715108503
72,30,10,0.012181226190476189,0.21372296666666668,0.06183230114348371,0.004198274892176287,0.07930059709709786,0.02372306239823194,1.5730848953914885e-4,0.004865937932962205,0.0017649483332449667,0.892203447368421,0.2296715238095238,0.4986696630071912,0.049020522873632934,7.028982565670762,1.4773957211722584,0.024242378285774045,8.910923865159354,1.8252635539210564
96,30,10,0.011770107142857146,0.17061546428571417,0.05371238169642857,0.004198274892176287,0.07930059709709786,0.023740804621643272,1.5730848953914885e-4,0.005209925085396075,0.00182727255236885,0.8977418437499999,0.2004972,0.49917673817314884,0.049020522873632934,7.028982565670762,1.478047463734373,0.024242378285774045,8.910923865159354,1.8327462918673914
120,30,10,0.011550519230769229,0.22276374999999998,0.06090822291423854,0.004198274892176287,0.09213977073055094,0.025827389671327493,1.5730848953914885e-4,0.005870707001188151,0.0028975794714538286,0.9837374999999998,0.18955545454545458,0.5050241731645261,0.049020522873632934,7.028982565670762,1.481415866077248,0.024242378285774045,8.910923865159354,1.8271126724239855
144,30,10,0.010452250000000001,0.24146674999999992,0.0590333620580808,0.004198274892176287,0.07930059709709786,0.023739844173287217,1.5730848953914885e-4,0.005209925085396075,0.0018174136120605766,0.9536899999999998,0.14618549090909091,0.49369689939922096,0.05207483256528504,7.230669021727687,1.5019246571434028,0.024378624741066345,8.910923865159354,1.8258246797600208
6,45,10,0.02181098168311521,0.13709309460454258,0.06038173494979454,0.0038451687564265997,0.0803176963893299,0.02372961967299321,4.36498208450265e-4,0.006834097818148162,0.0020595540663038824,0.824970697638549,0.30160209435166474,0.4990949691642352,0.05150671915780139,7.044143919304852,1.4613171493877877,0.02025695165698098,8.924923872203564,1.8137743752782238
12,45,10,0.020254133574380162,0.13292405417042846,0.05941929226446088,0.0038451687564265997,0.0803176963893299,0.02372961967299321,4.36498208450265e-4,0.006834097818148162,0.0020595540663038824,0.8413829297520657,0.2942445666666667,0.49997711780166826,0.05150671915780139,7.044143919304852,1.4613171493877877,0.02025695165698098,8.924923872203564,1.8137743752782238
24,45,10,0.017218877966101692,0.14230055070621464,0.05975471195847226,0.0038451687564265997,0.0803176963893299,0.02372961967299321,4.36498208450265e-4,0.006834097818148162,0.0020595540663038824,0.8516452459016387,0.28134800163934426,0.5010809403902311,0.05150671915780139,7.044143919304852,1.4613171493877877,0.02025695165698098,8.924923872203564,1.8137743752782238
48,45,10,0.014562721839080455,0.15999737873563208,0.05917241129804721,0.0038451687564265997,0.0803176963893299,0.02372961967299321,4.36498208450265e-4,0.006834097818148162,0.0020595540663038824,0.8419047396551723,0.23827563737486093,0.5001244419385898,0.05150671915780139,7.044143919304852,1.4613171493877877,0.02025695165698098,8.924923872203564,1.8137743752782238
72,45,10,0.012181226190476189,0.21372296666666668,0.06183230114348371,0.0038451687564265997,0.0803176963893299,0.0236256755366164,4.36498208450265e-4,0.0065042252261172835,0.0020065682957623758,0.892203447368421,0.2296715238095238,0.4986696630071912,0.05150671915780139,7.044143919304852,1.4605676167961472,0.02025695165698098,8.924923872203564,1.806364670648701
96,45,10,0.011770107142857146,0.17061546428571417,0.05371238169642857,0.0038451687564265997,0.0803176963893299,0.023662111566202272,4.36498208450265e-4,0.006834097818148162,0.002057292474943396,0.8977418437499999,0.2004972,0.49917673817314884,0.05150671915780139,7.044143919304852,1.4612273866171814,0.02025695165698098,8.924923872203564,1.8138229959942869
120,45,10,0.011550519230769229,0.22276374999999998,0.06090822291423854,0.003881647442414362,0.09197205804206768,0.02573753646315615,4.36498208450265e-4,0.008049222765629574,0.0031782042887532266,0.9837374999999998,0.18955545454545458,0.5050241731645261,0.05150671915780139,7.044143919304852,1.4644633993088079,0.02025695165698098,8.924923872203564,1.8085946305662604
144,45,10,0.010452250000000001,0.24146674999999992,0.0590333620580808,0.0038451687564265997,0.0803176963893299,0.0236297531673896,4.36498208450265e-4,0.00669890481897485,0.0020351359746751297,0.9536899999999998,0.14618549090909091,0.49369689939922096,0.05637645561997853,7.232556234524744,1.4851102222448154,0.020915534891020035,8.924923872203564,1.8068882890404852
6,60,10,0.02181098168311521,0.13709309460454258,0.06038173494979454,0.0036931503794784236,0.07849474100975297,0.023829872754264368,3.2075986832839524e-4,0.007245376623196418,0.0023594395977089796,0.824970697638549,0.30160209435166474,0.4990949691642352,0.05064298054035171,7.023012238247152,1.4398657729871887,0.024622029208347378,8.902202928028041,1.8116930424823667
12,60,10,0.020254133574380162,0.13292405417042846,0.05941929226446088,0.0036931503794784236,0.07849474100975297,0.023829872754264368,3.2075986832839524e-4,0.007245376623196418,0.0023594395977089796,0.8413829297520657,0.2942445666666667,0.49997711780166826,0.05064298054035171,7.023012238247152,1.4398657729871887,0.024622029208347378,8.902202928028041,1.8116930424823667
24,60,10,0.017218877966101692,0.14230055070621464,0.05975471195847226,0.0036931503794784236,0.07849474100975297,0.023829872754264368,3.2075986832839524e-4,0.007245376623196418,0.0023594395977089796,0.8516452459016387,0.28134800163934426,0.5010809403902311,0.05064298054035171,7.023012238247152,1.4398657729871887,0.024622029208347378,8.902202928028041,1.8116930424823667
48,60,10,0.014562721839080455,0.15999737873563208,0.05917241129804721,0.0036931503794784236,0.07849474100975297,0.023829872754264368,3.2075986832839524e-4,0.007245376623196418,0.0023594395977089796,0.8419047396551723,0.23827563737486093,0.5001244419385898,0.05064298054035171,7.023012238247152,1.4398657729871887,0.024622029208347378,8.902202928028041,1.8116930424823667
72,60,10,0.012181226190476189,0.21372296666666668,0.06183230114348371,0.0036931503794784236,0.07849474100975297,0.023724662989532196,2.889631013322255e-4,0.007179910602617646,0.002309187418838453,0.892203447368421,0.2296715238095238,0.4986696630071912,0.05064298054035171,7.023012238247152,1.439160597371414,0.024622029208347378,8.902202928028041,1.8043040212771728
96,60,10,0.011770107142857146,0.17061546428571417,0.05371238169642857,0.0036931503794784236,0.07849474100975297,0.0237432432072568,3.2075986832839524e-4,0.007245376623196418,0.0023620328095606104,0.8977418437499999,0.2004972,0.49917673817314884,0.05064298054035171,7.023012238247152,1.4397668229225766,0.024622029208347378,8.902202928028041,1.8117633816733525
120,60,10,0.011550519230769229,0.22276374999999998,0.06090822291423854,0.0036931503794784236,0.09217545121702032,0.025805898262463864,2.889631013322255e-4,0.007376867679141434,0.003852583373124539,0.9837374999999998,0.18955545454545458,0.5050241731645261,0.05064298054035171,7.023012238247152,1.443084187549272,0.02399598965900717,8.902202928028041,1.8080791907061244
144,60,10,0.010452250000000001,0.24146674999999992,0.0590333620580808,0.0036931503794784236,0.07849474100975297,0.023743164759272607,2.889631013322255e-4,0.007245376623196418,0.0023490644127511693,0.9536899999999998,0.14618549090909091,0.49369689939922096,0.052158885766019576,7.222443052543598,1.4637195677179056,0.026170944243975827,8.902202928028041,1.8049279671944614
6,75,10,0.02181098168311521,0.13709309460454258,0.06038173494979454,0.00356507271301725,0.042934002629763296,0.021116465160096277,4.210605173477365e-4,0.007649553258159289,0.002641513735408157,0.824970697638549,0.30160209435166474,0.4990949691642352,0.04622968949973633,7.22760691638586,1.4281288901645732,0.02147824348236245,8.912586604006373,1.8219673523382633
12,75,10,0.020254133574380162,0.13292405417042846,0.05941929226446088,0.00356507271301725,0.042934002629763296,0.021116465160096277,4.210605173477365e-4,0.007649553258159289,0.002641513735408157,0.8413829297520657,0.2942445666666667,0.49997711780166826,0.04622968949973633,7.22760691638586,1.4281288901645732,0.02147824348236245,8.912586604006373,1.8219673523382633
24,75,10,0.017218877966101692,0.14230055070621464,0.05975471195847226,0.00356507271301725,0.042934002629763296,0.021116465160096277,4.210605173477365e-4,0.007649553258159289,0.002641513735408157,0.8516452459016387,0.28134800163934426,0.5010809403902311,0.04622968949973633,7.22760691638586,1.4281288901645732,0.02147824348236245,8.912586604006373,1.8219673523382633
48,75,10,0.014562721839080455,0.15999737873563208,0.05917241129804721,0.00356507271301725,0.042934002629763296,0.021116465160096277,4.210605173477365e-4,0.007649553258159289,0.002641513735408157,0.8419047396551723,0.23827563737486093,0.5001244419385898,0.04622968949973633,7.22760691638586,1.4281288901645732,0.02147824348236245,8.912586604006373,1.8219673523382633
72,75,10,0.012181226190476189,0.21372296666666668,0.06183230114348371,0.0034335613973232914,0.042934002629763296,0.021099385059995996,3.402394149961155e-4,0.007537118443269205,0.0025306669083102066,0.892203447368421,0.2296715238095238,0.4986696630071912,0.04622968949973633,7.22760691638586,1.4275805114061089,0.02147824348236245,8.912586604006373,1.8144910810515928
96,75,10,0.011770107142857146,0.17061546428571417,0.05371238169642857,0.00356507271301725,0.042934002629763296,0.021069329912987784,4.210605173477365e-4,0.007649553258159289,0.0026349340176341825,0.8977418437499999,0.2004972,0.49917673817314884,0.04622968949973633,7.22760691638586,1.4280216655582971,0.02147824348236245,8.912586604006373,1.8220532366468036
120,75,10,0.011550519230769229,0.22276374999999998,0.06090822291423854,0.0034335613973232914,0.046086210622672485,0.02309256780138869,4.210605173477365e-4,0.007855013993481154,0.003633693293145392,0.9837374999999998,0.18955545454545458,0.5050241731645261,0.04521794093778101,7.22760691638586,1.430695637432646,0.021411305891328933,8.912586604006373,1.816469567582834
144,75,10,0.010452250000000001,0.24146674999999992,0.0590333620580808,0.0034335613973232914,0.042934002629763296,0.021078797377624824,3.402394149961155e-4,0.007649553258159289,0.0025759431123230855,0.9536899999999998,0.14618549090909091,0.49369689939922096,0.05118168494980211,7.22760691638586,1.4336264147007185,0.021824685284026722,8.912586604006373,1.8151898535287712
6,90,10,0.02181098168311521,0.13709309460454258,0.06038173494979454,0.0038817246066788595,0.08089445545893374,0.023598645345234336,5.162827044580673e-4,0.0095780173071012345,0.0028679268118194778,0.824970697638549,0.30160209435166474,0.4990949691642352,0.04217843350672675,7.236792228477752,1.435991591407453,0.024576792788121426,9.164536530371151,1.81324223317941
12,90,10,0.020254133574380162,0.13292405417042846,0.05941929226446088,0.0038817246066788595,0.08089445545893374,0.023598645345234336,5.162827044580673e-4,0.0095780173071012345,0.0028679268118194778,0.8413829297520657,0.2942445666666667,0.49997711780166826,0.04217843350672675,7.236792228477752,1.435991591407453,0.024576792788121426,9.164536530371151,1.81324223317941
24,90,10,0.017218877966101692,0.14230055070621464,0.05975471195847226,0.0038817246066788595,0.08089445545893374,0.023598645345234336,5.162827044580673e-4,0.0095780173071012345,0.0028679268118194778,0.8516452459016387,0.28134800163934426,0.5010809403902311,0.04217843350672675,7.236792228477752,1.435991591407453,0.024576792788121426,9.164536530371151,1.81324223317941
48,90,10,0.014562721839080455,0.15999737873563208,0.05917241129804721,0.0038817246066788595,0.08089445545893374,0.023598645345234336,5.162827044580673e-4,0.0095780173071012345,0.0028679268118194778,0.8419047396551723,0.23827563737486093,0.5001244419385898,0.04217843350672675,7.236792228477752,1.435991591407453,0.024576792788121426,9.164536530371151,1.81324223317941
72,90,10,0.012181226190476189,0.21372296666666668,0.06183230114348371,0.0038817246066788595,0.08089445545893374,0.02350043604204422,5.162827044580673e-4,0.008512756691514065,0.00275518371328911,0.892203447368421,0.2296715238095238,0.4986696630071912,0.04217843350672675,7.236792228477752,1.4352334044057495,0.024576792788121426,9.164536530371151,1.805863102497847
96,90,10,0.011770107142857146,0.17061546428571417,0.05371238169642857,0.0038817246066788595,0.08089445545893374,0.023524665629194336,5.162827044580673e-4,0.0095780173071012345,0.0028649076376218996,0.8977418437499999,0.2004972,0.49917673817314884,0.04217843350672675,7.236792228477752,1.4358995178382765,0.024576792788121426,9.164536530371151,1.813166156989485
120,90,10,0.011550519230769229,0.22276374999999998,0.06090822291423854,0.0039648926917886405,0.0913287997029473,0.025628808271558463,5.162827044580673e-4,0.010509352754295712,0.004427565048479199,0.9837374999999998,0.18955545454545458,0.5050241731645261,0.04217843350672675,7.236792228477752,1.4388309305016467,0.022856134605491372,9.164536530371151,1.812146221546512
144,90,10,0.010452250000000001,0.24146674999999992,0.0590333620580808,0.0038817246066788595,0.08089445545893374,0.023507151944254734,5.162827044580673e-4,0.008512756691514065,0.0027556638268898853,0.9536899999999998,0.14618549090909091,0.49369689939922096,0.04947604060113288,7.945963097179866,1.4597970413116867,0.024879206928601582,9.164536530371151,1.806304171692523
